1,-999
2,-999
3,-999
4,-999
5,-999
6,-999
7,-999
8,-999
9,-999
10,-999
11,-999
12,-999
13,-999
14,-999
15,-999
16,-999
17,-999
18,-999
19,-999
20,-999
21,-999
22,-0.471642
23,-0.229944
24,0.054985
25,-0.082772
26,0.724015
27,1.896445
28,0.244741
29,0.184051
30,0.158170
31,-0.036422
32,0.070557
33,0.520605
34,0.441163
35,0.915401
36,0.871235
37,0.659819
38,0.706492
39,1.218092
40,0.501260
41,0.486917
42,1.611930
43,1.192678
44,1.527583
45,0.090956
46,0.063449
47,-0.065508
48,0.150851
49,-0.259719
50,0.573731
51,0.914132
52,0.866164
53,0.611242
54,1.395052
55,0.117289
56,-0.017111
57,0.033845
58,-0.045323
59,0.414265
60,2.689426
61,0.381869
62,0.274699
63,-0.054449
64,1.482777
65,-0.143182
66,1.614139
67,1.472823
68,1.053356
69,1.267094
70,1.566337
71,1.943094
72,0.751637
73,0.077308
74,0.434490
75,-999
76,1.010311
77,2.200607
78,1.671547
79,0.884219
80,1.617796
81,1.413026
82,1.847983
83,0.464084
84,0.003027
85,0.099973
86,0.042061
87,-0.147606
88,-0.034108
89,-0.076993
90,-0.001047
91,0.058920
92,0.079892
93,-0.040600
94,0.204230
95,0.764871
96,0.105849
97,0.012848
98,-0.020793
99,-0.006485
100,0.105294
101,0.016851
102,-0.084514
103,0.005890
104,1.850356
105,3.425685
106,1.515460
107,0.951336
108,1.306998
109,-0.051100
110,-0.051918
111,0.112507
112,0.258327
113,0.000334
114,-0.000370
115,0.010093
116,-0.061997
117,0.036395
118,0.033880
119,0.102486
120,0.073993
121,0.152778
122,-0.004733
123,-0.155254
124,-0.122866
125,-0.036597
126,-0.008523
127,0.238976
128,0.359113
129,1.384406
130,1.310360
131,1.512708
132,1.001389
133,1.861278
134,1.399802
135,1.746578
136,1.961506
137,1.824259
138,1.427791
139,0.891217
140,1.756895
141,1.738063
142,1.494279
143,1.413312
144,1.667609
145,1.775585
146,1.494013
147,1.095422
148,1.570211
149,1.387265
150,0.172448
151,0.058134
152,0.002004
153,0.007321
154,0.008804
155,0.025096
156,0.033940
157,0.095139
158,0.126095
159,0.021093
160,0.154957
161,0.158992
162,0.328649
163,0.019687
164,0.188983
165,0.122480
166,0.193686
167,0.202424
168,0.175733
169,0.656238
170,0.084278
171,0.052693
172,0.063110
173,0.071190
174,1.050167
175,0.014084
176,-0.054003
177,0.052977
178,0.031433
179,-0.018741
180,-0.069851
181,0.041162
182,-0.081458
183,-0.133685
184,-0.142850
185,0.285234
186,0.441856
187,2.665127
188,-0.029880
189,-0.052914
190,-0.183814
191,0.013956
192,-0.077407
193,-999
194,0.375738
195,0.210059
196,-0.148850
197,-0.049870
198,0.017778
199,0.132418
200,1.089799
201,1.552177
202,0.734699
203,0.611281
204,0.869570
205,0.317737
206,0.050725
207,0.055448
208,-0.038251
209,0.337192
210,0.874683
211,0.418537
212,0.263084
213,-0.036258
214,-0.709010
215,-0.228714
216,-0.052781
217,-0.070540
218,-0.009983
219,0.528953
220,1.480479
221,0.253292
222,0.461164
223,2.034219
224,0.186474
225,0.072742
226,-0.137125
227,0.032681
228,-0.018033
229,-0.001320
230,-0.066972
231,-0.048517
232,-0.056321
233,-0.043787
234,0.234105
235,1.844697
236,0.035415
237,0.062354
238,0.255225
239,1.592837
240,1.324403
241,0.848529
242,0.779507
243,0.196503
244,0.019833
245,-0.067705
246,0.005590
247,-0.021679
248,0.031182
249,-0.009486
250,-0.089319
251,-0.163566
252,0.182118
253,0.011435
254,0.070033
255,0.025269
256,0.161465
257,0.717348
258,0.292851
259,0.246040
260,0.045097
261,0.038409
262,0.026228
263,-0.034468
264,-0.029417
265,0.043804
266,0.042093
267,0.037856
268,0.006575
269,-0.097878
270,0.036044
271,-0.156431
272,0.000974
273,-0.020815
274,0.150539
275,-0.397843
276,0.004799
277,0.093568
278,-0.005068
279,0.035921
280,0.103042
281,0.045543
282,0.078808
283,0.068145
284,0.213312
285,0.488994
286,0.259247
287,1.122683
288,0.660053
289,0.019785
290,0.027917
291,0.014196
292,-0.071465
293,0.027563
294,0.181867
295,0.373073
296,0.203738
297,0.959425
298,1.174689
299,0.060563
300,0.549774
301,0.132925
302,0.177976
303,0.159643
304,0.183290
305,0.108177
306,0.208304
307,0.094403
308,0.238150
309,0.323351
310,0.352387
311,0.563454
312,0.520643
313,0.058962
314,0.379667
315,0.449740
316,0.313924
317,0.332962
318,0.574446
319,0.158495
320,-0.183078
321,0.005432
322,-0.005190
323,0.205940
324,0.320325
325,1.448197
326,0.433616
327,0.997686
328,0.424973
329,0.099469
330,0.089122
331,0.085765
332,-0.013137
333,0.521709
334,1.283009
335,0.616715
336,0.523379
337,1.306411
338,0.042220
339,-0.013216
340,-0.389250
341,-0.003511
342,0.185149
343,0.354174
344,1.888238
345,1.054256
346,1.054657
347,0.887375
348,0.428352
349,0.115488
350,0.135551
351,0.087007
352,0.176836
353,0.207314
354,0.197909
355,-0.347848
356,0.085278
357,0.073257
358,0.124135
359,0.049769
360,-0.054553
361,0.053364
362,0.123558
363,-0.053444
364,0.065693
365,0.088115
366,0.079953
367,0.163430
368,0.538508
369,1.031713
370,2.010818
371,1.127610
372,0.718076
373,0.071144
374,-0.091831
375,0.097837
376,0.217396
377,0.873521
378,0.163568
379,0.084800
380,0.205973
381,0.731012
382,2.400439
383,1.038906
384,0.070353
385,0.101467
386,0.044017
387,0.002486
388,0.065872
389,0.200592
390,-0.014101
391,-0.001926
392,0.059742
393,-0.034954
394,0.169996
395,0.301507
396,1.210756
397,2.001394
398,0.969865
399,2.031769
400,1.028349
401,1.345512
402,1.400567
403,2.819679
404,0.700696
405,1.092717
406,1.740577
407,0.121627
408,0.001617
409,0.058071
410,-0.023118
411,-0.027602
412,-0.262994
413,0.025195
414,0.047960
415,0.164019
416,0.254214
417,0.256272
418,0.415770
419,-0.058490
420,-0.033322
421,-0.107027
422,-0.041501
423,-0.017677
424,-0.135993
425,0.007211
426,-0.059744
427,-0.110759
428,1.550387
429,0.094120
430,-0.593721
431,0.030842
432,-0.238098
433,-0.170877
434,0.385176
435,1.121062
436,1.925502
437,1.930561
438,1.725809
439,0.524194
440,-0.024614
441,-0.081017
442,-0.189764
443,0.203332
444,0.680430
445,1.017783
446,1.304933
447,1.861576
448,-0.104154
449,0.100656
450,-0.412429
451,0.092652
452,0.023135
453,-0.000011
454,-0.025107
455,-0.112056
456,-0.001259
457,0.022851
458,0.045181
459,0.062687
460,-0.059910
461,-0.028081
462,0.005521
463,-0.040261
464,0.007758
465,-0.033645
466,0.112663
467,1.076336
468,0.507001
469,0.981019
470,-0.020941
471,-0.513801
472,0.030188
473,0.745824
474,1.580154
475,-0.027151
476,0.040501
477,0.090550
478,0.074379
479,2.496889
480,1.794814
481,1.154199
482,0.535585
483,0.316532
484,0.119868
485,0.272560
486,0.218603
487,0.139055
488,0.330347
489,0.181541
490,0.078604
491,0.007262
492,0.074999
493,0.179974
494,0.353243
495,0.287975
496,0.164805
497,0.316536
498,0.083957
499,0.216617
500,0.102475
501,0.073467
502,0.040283
503,0.050089
504,-0.028835
505,0.367379
506,0.307160
507,0.233213
508,0.585394
509,0.320393
510,0.339260
511,0.131070
512,0.218850
513,0.179379
514,0.534226
515,1.330290
516,0.959623
517,1.106056
518,0.775130
519,0.632160
520,0.276522
521,0.568216
522,0.267898
523,0.359312
524,0.153074
525,0.632460
526,0.414873
527,0.736914
528,0.418305
529,0.328631
530,0.151360
531,0.190845
532,0.514741
533,0.098687
534,0.129117
535,-0.036308
536,0.286692
537,0.714583
538,0.830529
539,0.438414
540,0.339412
541,0.297039
542,0.454901
543,0.601896
544,0.811829
545,0.548512
546,-0.007233
547,0.045858
548,0.166203
549,0.196433
550,0.229610
551,0.300048
552,1.107133
553,0.363823
554,0.280584
555,0.240880
556,0.300816
557,0.267047
558,0.783661
559,0.461515
560,1.001730
561,0.949551
562,0.710224
563,1.567949
564,0.170072
565,0.147231
566,0.047097
567,-0.057503
568,0.017587
569,-0.205095
570,0.006968
571,-0.052320
572,-0.081172
573,0.007342
574,0.200549
575,0.020190
576,0.395983
577,0.917560
578,-0.073620
579,-0.043512
580,0.008089
581,0.072970
582,0.089739
583,0.359356
584,0.696790
585,-0.001815
586,0.270262
587,-0.061466
588,0.102531
589,-0.008163
590,-0.145155
591,0.271085
592,2.128931
593,0.880028
594,0.988670
595,0.985993
596,0.625892
597,1.564640
598,-0.030506
599,-0.005145
600,0.004682
601,-0.082056
602,0.242153
603,0.214931
604,0.240229
605,0.191829
606,0.255861
607,-0.066075
608,-0.018304
609,-0.077020
610,0.041978
611,0.018807
612,0.064614
613,-0.004386
614,0.046673
615,-0.032325
616,0.082021
617,-0.041661
618,-0.012601
619,0.132860
620,-0.111551
621,0.166651
622,0.235401
623,1.051609
624,1.834818
625,1.266258
626,0.090682
627,-0.025408
628,-0.040929
629,0.107496
630,0.034308
631,0.111562
632,-0.012999
633,0.690751
634,0.892624
635,1.227656
636,0.683224
637,2.141738
638,0.246144
639,0.358898
640,0.302654
641,0.132506
642,0.162435
643,0.469205
644,1.235126
645,0.787718
646,0.538503
647,1.673569
648,2.128753
649,1.397935
650,1.170677
651,0.463904
652,0.177487
653,-0.039064
654,0.074180
655,0.107588
656,0.003831
657,0.428049
658,0.196082
659,0.113384
660,0.555351
661,0.143259
662,0.363073
663,0.390234
664,0.080788
665,0.065054
666,0.310008
667,0.945463
668,0.118432
669,0.073045
670,0.315320
671,0.146184
672,1.590296
673,-0.032807
674,0.032476
675,-0.011030
676,-0.024760
677,-0.080361
678,-0.242524
679,0.016740
680,0.134939
681,1.101451
682,0.439343
683,1.774672
684,1.899626
685,1.052129
686,0.359631
687,0.145607
688,0.038285
689,-0.160631
690,-0.020417
691,1.350235
692,1.122100
693,0.934947
694,0.968439
695,-0.092046
696,0.005831
697,0.072057
698,0.533864
699,0.911534
700,5.724882
701,0.035302
702,-0.099989
703,-0.016012
704,0.007522
705,0.062821
706,-0.201803
707,-0.025201
708,0.032105
709,0.062196
710,-0.051401
711,0.057347
712,0.080845
713,-0.018859
714,0.006136
715,-0.007932
716,0.045505
717,-0.058478
718,0.912407
719,0.459893
720,0.436280
721,0.076207
722,-0.067122
723,0.051349
724,0.213788
725,0.753605
726,1.607244
727,1.607322
728,1.647469
729,0.804592
730,1.451512
731,1.047160
732,1.108903
733,0.349591
734,0.615409
735,0.448409
736,0.510592
737,0.540278
738,0.615731
739,0.488986
740,0.806752
741,0.512098
742,1.271928
743,0.991053
744,0.544065
745,0.232623
746,0.257778
747,0.334830
748,0.409640
749,0.402721
750,0.156444
751,0.882655
752,0.203265
753,0.827629
754,1.585103
755,1.371244
756,0.889737
757,0.208452
758,-0.073404
759,-0.010958
760,0.070070
761,-0.016435
762,-0.046739
763,-0.028489
764,0.029417
765,-0.003229
766,-0.040841
767,0.004655
768,0.214712
769,0.051459
770,0.038183
771,0.108679
772,1.462856
773,0.725805
774,0.016205
775,-0.008974
776,0.106334
777,0.047037
778,0.135915
779,0.116306
780,0.153446
781,-0.027068
782,-0.062957
783,-0.000729
784,0.019933
785,0.228945
786,0.241062
787,0.424010
788,1.225443
789,0.672559
790,0.255402
791,0.019616
792,-0.044186
793,-0.042763
794,0.272617
795,0.972509
796,1.193003
797,0.200043
798,0.016241
799,0.013854
800,0.164221
801,0.241936
802,0.738851
803,0.191004
804,0.350501
805,0.092955
806,-0.119221
807,0.087829
808,0.037577
809,0.851418
810,2.506889
811,0.027530
812,-0.054198
813,-0.004774
814,0.143013
815,0.122300
816,-0.023165
817,0.086602
818,0.039857
819,-0.020685
820,-0.010168
821,0.167104
822,0.205367
823,0.344353
824,1.257063
825,1.053614
826,0.913789
827,0.615075
828,0.569979
829,0.565269
830,0.254725
831,0.357448
832,0.295881
833,0.313251
834,0.289687
835,0.336259
836,0.288600
837,0.279446
838,0.264839
839,0.112263
840,0.119904
841,0.066470
842,0.080529
843,1.066772
844,0.246560
845,0.814408
846,0.380923
847,0.313121
848,0.036692
849,-0.008487
850,0.093026
851,0.063128
852,0.249941
853,0.192458
854,0.123238
855,-0.051906
856,0.081840
857,0.211611
858,0.173477
859,0.417404
860,0.636971
861,0.187812
862,0.074680
863,0.186503
864,0.028197
865,0.016812
866,0.343801
867,0.489710
868,1.473455
869,0.623009
870,0.766147
871,0.599370
872,0.255794
873,0.445378
874,-0.093429
875,0.105940
876,0.122039
877,0.221303
878,0.588170
879,0.459447
880,0.309456
881,0.140902
882,0.329172
883,0.783004
884,0.677327
885,0.282465
886,0.342300
887,0.110829
888,0.342598
889,0.266691
890,0.119300
891,0.438323
892,0.658473
893,0.936562
894,0.615598
895,0.585390
896,0.366396
897,0.171729
898,0.587731
899,1.473717
900,0.497059
901,0.327649
902,0.262522
903,0.168040
904,0.226293
905,0.268548
906,0.062310
907,0.673454
908,0.614819
909,1.298112
910,0.328183
911,0.068325
912,0.610849
913,0.393959
914,0.481794
915,0.411223
916,0.550517
917,0.762881
918,0.158429
919,0.588746
920,0.393239
921,0.241657
922,0.102167
923,0.136879
924,0.165875
925,-0.070330
926,0.480287
927,0.816365
928,0.772082
929,1.638507
930,0.888890
931,0.521544
932,0.496847
933,0.189227
934,0.488743
935,0.041395
936,0.610188
937,0.705737
938,0.978479
939,1.070556
940,0.450888
941,0.303184
942,-0.052942
943,0.044847
944,-0.034524
945,0.072312
946,0.094012
947,0.217789
948,-0.025522
949,2.659397
950,0.962390
951,0.846710
952,0.024486
953,0.024794
954,0.025321
955,-0.190099
956,0.009779
957,0.269773
958,-0.280791
959,-0.031075
960,0.019045
961,-0.027935
962,0.007136
963,0.067305
964,0.130068
965,0.561208
966,2.214495
967,0.586441
968,0.007809
969,-0.141650
970,-0.042306
971,-0.068590
972,0.064011
973,0.276493
974,1.082865
975,0.676669
976,1.611876
977,2.102771
978,1.008839
979,0.092252
980,-0.015949
981,-0.077360
982,-0.039037
983,0.061439
984,0.348721
985,-0.030102
986,0.203686
987,0.384616
988,0.053859
989,0.030904
990,0.135984
991,0.026228
992,0.098842
993,0.824263
994,0.713002
995,1.272226
996,0.079698
997,0.055878
998,0.010429
999,0.091715
1000,0.271771
1001,0.770924
1002,0.208699
1003,0.836918
1004,0.833298
1005,0.395619
1006,0.060077
1007,-0.107040
1008,0.041547
1009,0.189514
1010,0.948544
1011,1.683652
1012,1.538443
1013,2.413138
1014,1.563301
1015,1.586530
1016,1.338089
1017,0.482819
1018,0.066811
1019,0.142334
1020,0.123526
1021,0.112005
1022,0.205559
1023,0.112014
1024,0.095365
1025,-0.023085
1026,-999
1027,0.144681
1028,0.314220
1029,0.158882
1030,0.821558
1031,1.541341
1032,0.356054
1033,1.227940
1034,1.017438
1035,1.503036
1036,2.100586
1037,0.288466
1038,0.970782
1039,1.500170
1040,0.608791
1041,0.408809
1042,0.326465
1043,0.144776
1044,0.116622
1045,0.067407
1046,0.557853
1047,0.707269
1048,1.506422
1049,0.170561
1050,0.274547
1051,0.039167
1052,-0.085098
1053,0.028025
1054,0.065585
1055,0.060919
1056,0.059723
1057,0.070621
1058,0.157504
1059,0.086727
1060,0.279761
1061,0.152138
1062,0.232445
1063,0.415692
1064,0.772977
1065,0.626007
1066,0.542832
1067,-0.034957
1068,-0.062522
1069,-0.096308
1070,0.520859
1071,0.781139
1072,0.726016
1073,0.761191
1074,0.358666
1075,-0.039102
1076,0.168728
1077,-0.081535
1078,0.097255
1079,0.233441
1080,0.231015
1081,0.142914
1082,0.575379
1083,0.315717
1084,0.477243
1085,0.900603
1086,0.458125
1087,0.856705
1088,0.201272
1089,0.423806
1090,0.269887
1091,0.111877
1092,0.119504
1093,-0.208161
1094,0.292478
1095,0.760318
1096,0.171898
1097,0.512180
1098,0.363071
1099,0.276145
1100,0.055646
1101,0.055684
1102,0.513276
1103,0.438944
1104,1.035049
1105,1.459696
1106,0.967741
1107,0.353782
1108,0.341953
1109,-0.016782
1110,-0.532949
1111,0.079883
1112,-0.011031
1113,0.063203
1114,0.129942
1115,-0.183246
1116,-0.058312
1117,-0.080032
1118,-1.182146
1119,-0.080937
1120,-0.313904
1121,0.519015
1122,0.381965
1123,0.712091
1124,0.956880
1125,-0.047840
1126,0.806421
1127,0.110687
1128,-1.088880
1129,0.002652
1130,0.151596
1131,0.043266
1132,0.400877
1133,0.123772
1134,0.647378
1135,0.655340
1136,0.440556
1137,1.227832
1138,0.623217
1139,0.858520
1140,0.500706
1141,0.405124
1142,-0.083441
1143,0.108889
1144,0.106389
1145,0.168637
1146,0.565779
1147,0.519705
1148,0.035051
1149,-0.091126
1150,-0.010454
1151,0.104995
1152,0.232703
1153,0.417595
1154,0.261336
1155,0.343691
1156,0.050551
1157,-0.030443
1158,0.094623
1159,0.182493
1160,0.226834
1161,0.229009
1162,0.273410
1163,0.618558
1164,1.828864
1165,3.994182
1166,1.052500
1167,1.268547
1168,1.275029
1169,0.822336
1170,1.385695
1171,1.606374
1172,0.523638
1173,-0.035412
1174,0.042998
1175,0.063349
1176,0.076358
1177,-0.173433
1178,0.003661
1179,0.062310
1180,0.431800
1181,0.013214
1182,0.014680
1183,0.096594
1184,0.040810
1185,-0.000951
1186,0.191266
1187,0.072787
1188,0.266842
1189,0.778454
1190,1.067049
1191,0.862683
1192,0.397220
1193,1.344214
1194,0.571985
1195,1.306467
1196,0.946685
1197,0.502462
1198,0.511160
1199,0.798446
1200,-0.004271
1201,0.005006
1202,0.013517
1203,0.082124
1204,0.153917
1205,-0.163209
1206,0.090900
1207,0.242832
1208,0.345228
1209,0.583986
1210,1.242785
1211,0.714220
1212,0.082349
1213,-0.016597
1214,-0.132671
1215,0.301461
1216,1.500106
1217,1.380586
1218,0.852829
1219,0.940827
1220,1.154080
1221,0.459155
1222,0.169579
1223,0.029069
1224,0.385630
1225,0.035417
1226,0.076782
1227,0.039763
1228,0.065362
1229,0.029274
1230,0.061784
1231,0.037278
1232,0.478054
1233,0.837058
1234,1.003587
1235,0.956169
1236,0.449835
1237,0.223898
1238,0.467052
1239,1.388819
1240,2.297451
1241,1.875534
1242,1.186335
1243,0.930194
1244,0.581110
1245,0.294152
1246,0.212874
1247,0.365328
1248,0.359443
1249,0.234214
1250,0.093518
1251,-0.036797
1252,0.009504
1253,0.098551
1254,0.034739
1255,0.190418
1256,0.116109
1257,0.048189
1258,0.064894
1259,-0.004697
1260,0.132021
1261,0.234875
1262,0.148071
1263,0.188398
1264,0.020598
1265,-0.001081
1266,-0.040232
1267,0.205688
1268,0.497398
1269,0.341294
1270,0.115177
1271,0.352537
1272,0.297448
1273,0.304575
1274,0.535535
1275,0.471982
1276,0.850076
1277,0.287686
1278,0.324335
1279,0.022307
1280,-0.011606
1281,-0.111172
1282,0.112009
1283,0.538875
1284,0.664440
1285,0.047889
1286,0.082001
1287,0.178684
1288,0.983276
1289,0.312344
1290,0.415972
